description,subcategory
"CHOCOLATE TORTE (DESSERT) UNAVAILABLE  On this flight, we unfortunately run out of Chocolate Torte  Loaded quantity was 14 (for a load of 42, including 7 SPML)  Suggest to review quantity as this is extremely popular",Transactions
"Child of 1y and 2:with Fever, Diarrhoea and Vomit  customer flying with INF AVA SHAHROUZI   Child with fever of 38C presented vomiting and diarrhoea just before boarding according to his mom   during the flight at TOD she requested some medical to reduce the fever",Transactions
Can you please cancel the CHML for the lady thank you,Product Feedback
"Cabin crew Malden Segan (s441947) informed me during the beginning of the first service that there were five people seating by the row 59HJK, whereas there are only four masks available on the PSU in case of an emergency",IO customers
"Cabin crew left behind at crew hotel due to missing passport  Half an hour before pick up from the hotel, during documents check, crew member Tamam (411851) realised her passport was missing  She had carried her passport with her during her layover for identification purposes (proof of age)  She claims she forgot her passport in her friend's jacket pocket and that her friend had already returned to Salvador by this stage  When contacted, her friend was unsure, whether he had lost the passport",Transactions
Butter placed on the lay up trays in FC and JC was the same as the butter you find on YC tray(not the one with the nice flower shape placed in the appropriate dish,Transactions
"Business Class   Customer complaint due to disembarking and customers in YClass coming ahead of the customers  Two customers in 17JK, came through business class and did not wait for the Business Class customers to disembark first they literally blocked the customers and I was unable to understand whom was behind them   The YClass Customers claimed that they had their family members sitting in JClass and that they had requested a Platinum Marhaba service     The customers in Business class were upset because they nearly  lost the business class bus  One customer in JClass start to film me in order to intimidate me to allow the customers to board the JClass Business  YClass customers were rude and did not listen to the crew in JClass and to their instructions",Product Feedback
Broke the green seal to close duty free container 014(174m14m106),Transactions
BF Japanese tray was not clean The rid of Dainomono was not clean that we noticed when we removing rapping,Product Feedback
"Between the services, customer complained of fever",Product Feedback
"Before top of descent by 10 minutes ,customer did had an episode of diarrhoea in her trouser",Product Feedback
Before Top of decend customer informed crew that his seat IFE is not workingCustomer was ok once his seat started to workCustomer appreciated crew efforts,Product Feedback
BABY CRYING Infant seated on 2E was crying through most of the flight Mr De Loecker was awake and working on his laptop during the flight He did not complain about the noise and kept wearing the headphones Parents of the infant said that the baby was teething and therefore in pain They tried bringing the baby to the galley area to minimize the noise in the cabin FC was full and the customers could not be moved to another seat,Transactions
AVML CANCEL Mr Hussain requesting AVML info to be removed from profile Claimed he never ordered it,IO customers
Auto fill of crew positionCrew members Rubina Sara 453434 and Jennifer Ormand 456468 were assigned stood down position when the sector was openedNo information received from crew scheduling informing the crew or myself about the changes,Transactions
ARABIC MEZZE QUALITY  Mr Hammoudi 2k claimed that the Arabic mezze had no authentic taste,Transactions
"Appreciation for excellent performanceLiesbet has operated very well on both the sectorsShe has very good attitude towards her job She is positive, helpful, kind and personnel towards her colleagues and customersShe operated the galley very neatly and safely that at no point I had to prompt her regarding standards not having metDespite operating the galley, she is constantly in the cabin assisting and attending to customers' needsDuring boarding, she assisted most of the wheel chair customers and I observed she was very kind to themService flow in the galley was maintained excellently by preparing everything on time, meals were well heatedShe prioritized her time very well; service done within time frame even during busy flight, bars closed on time and galley was secured on timeAn excellent team player who delivers detailed service with styleI have received good feedbacks regarding her performance from busyness class team",Product Feedback
ANEMIC CUSTOMER FEELING FAINT Mr Alazwari was feeling dizzy and felt like fainting in his seat He has history of anaemia and fainting especially when he donates blood  Customer did not sleep for 24 hours as he was driving from BAH GMS was contacted initially then after one hour was contacted again to seek permission to have a medical doctor assist patient and to open EMK and use the blood pressure monitoring device Tempus not onboard,Transactions
All customers in FC were canvassed after meal service Customers were satisfied with on board product and service standards,Transactions
After take off the customer informed crew that the IFE at his seat was not working,IO customers
"After take off , Mr Miah brought it to the crews attention that his sear recline wasn't functioning",Transactions
"After take  off, I heard a very loud noice at ML5Upon investigation, the bar cart tumbled at JC galley Empty champagne bottle broken Aft YC customers were terrified over the noise",Product Feedback
"After landing during taxi to the gate I was informed by CSV Anca of a strong smelling burn (compared to paper burning) coming rom the ceiling area outside the lavatories in M5 areaI asked CSV Mana to stay at my jumpseat while I checked the area I confirmed the smell but could not find the sourcePassengers 3 rows in front of the toilets could also feel the smell and where asking the crew for explanations, they were reassuredCSV Anca told me that the smell had significantly dissipated compared to when she initiated the callJC galley was inspected for any burning items, nil findingsLavatory waste bins and walls checked for heat or smoke, nil findingsSmell dissipated completely during passenger disembarkation",Transactions
"Accidental damage of customer's reading glasses  During cabin clearance mid flight in a dark cabin, cabin crew member Koray Catakli (446769) accidentally cleared a water glass containing Ms Ruggiero's simple semi transparent plastic none branded reading glasses with 2 thin metal frames Koray proceeded to compact the bag of rubbish he had cleared  Approximately half an hour later, Ms Ruggiero notified me that her reading glasses were missing  An immediate search was carried out in the trash compactor The reading glasses were found, both lenses and frame were intact however both the side metal frames were bent",Product Feedback
48 forms came back not filled,IO customers
"30 survey forms given out to the customers  2 customers in FC refused to fill it out, including an IO (4 filled out, 2 returned blank); JC   7 survey forms filled out, 3 returned blank, 2 lost; YC   5 survey forms filled out, 5 returned blank",IO customers
2 x DF items missing  Purser Ingrid Papuc 384298 witness  items no 1881  drawer 2 DF 989,Product Feedback
"02 hour 02 minute delay as ground engineers unable to empty waste tanks due to frozen valvePls forward the following to Engineering  Flight ops:Suggestion by ORD ground engineer for future DXB ORD winter operation to prevent reoccurrence of such a delay: Flight deck of incoming flight to put lower aft and lower bulk cargo pit heaters to high before landing;Details:  19:10 local time: frozen waste water tank valve preventing engineers from emptying full lavatory waste tanks  only 400 litres of potable water available in on board tanks  Potable water supply at gate frozen, two heaters, one waste truck and one potable water tank truck became unserviceable due to cold weather  20:50 valve freed from frozen waste with warm air from engine starter heater fan and waste tanks being emptied  21:38 filling potable water tanks started working  21:18   21:55 local time Boarding  21:57 Closed doors  22:02 Departure  No complaints received from customers",Product Feedback
"While securing the cabin for departure, FG1 Eden (s361620) advised the customer to upright the leg rest but she refused to do so stating that no one is in front her and that its not necessary to do so She kept her leg rest in the up position Later on,",Product Feedback
While distributing the fast track cards and chatting up the customer at 41 A Mr Tascer the gentleman (Mr Gungabissoon) requested for one as well  The request was denied,Product Feedback
"When cabin crew Emma 436401 was taking the meal order Mrs Hollesch informed her that she wanted to sleep and eat 3 hours into the flight, could she keep her meal on the side and heat it up later",Product Feedback
"When boarding the aircraft Ms Oriani was very disappointed with her and her husband's seats They stated , and it showed on the system, that they had the  PAID SEATS but these were not the seats they wanted She said she did not want the  wall (bulkh",Product Feedback
We were short of one lavatory which was defective out of Dubai  Checked the toilets which was locked asked the crew if the toilets were unlocked after take off but the crew were not sure Knocked the door in one of the toilets twice and asked if there i,Product Feedback
"We were catering for one person out of Dubai for return sector, however the ground staff upgraded 3 more customers to FC ( 1 E Mr AlNajar, 1F Mr Alsaedi and 2A Ms Hasoon ) The ground staff informed me that they already briefed about the food that they",Product Feedback
We were catered 70% Fish and 30% Chicken option  Almost 20% of the customers did not get their preferred Chicken main course  Some of the customers showed obvious disappointment,Product Feedback
We run out of croissants for breakfast service Croissants are the most popular choice of customers for breakfasts and most of the time we don't have enough Please increase the amount of croissants for breakfast,Product Feedback
Volume is not working row 49 DEFG  All 4 seats there wasn't any volume in their IFE system,Product Feedback
"Unhappy with seat pitch  During welcome back of HVC, Mr Smith made it known that he was unhappy with the seat pitch He stated he along with the crew had to struggle find space in the hatrack to store his luggage, which is unacceptable When offered to try and change seats, Mr Smith said it's alright, I will stay",IO customers
"Unhappy with meal choice   During the meal service, Mrs Gromekbroc, seated in 81B, YC, stated that she wanted to have lamb for her lunch  No contact details provided",IO customers
Unable to see any details on Mr Musu Message Detailed profile not available for Gold Emirates Skywards,Product Feedback
Two items missing from duty free cart 1030 from previous sector as per crew handover drawer number 1 item missing is 2105 Pandora globe trotter drawer number 6 item 2073 Tommy Hilfiger Tommy girl,IO customers
"TRASH COMPACTOR INOPERATIVE BOTH M2&4 GALLEY    After take off it appeared that both trash compactor in M2&4 galleys were inoperative Both were saying drawer misplaced, even though it was latched and closed properly",Product Feedback
There was a shortage of 15 Pizzas due to the presentation of many Pizzas with cheese having melted and separated from crust and was not in a condition to serve,Transactions
"The three MODs would not connect to the kis tablet, it was showing NO WIFI on all devices",Product Feedback
The MOD's were not connecting to the netgear however the tablets all connected,Transactions
The First class cabin was quite light on this DXB HND sector  We ensured that a very warm welcome was extended upon boarding and the customer was escorted to his suites personally The customer had chosen to relax and catch some sleep soon after take of,Transactions
"The customer complained about the seat recline  During the lunch, Ms Harb complained about the customer seated behind her The customer Mr Goldfish traveling with his family seated at 58 K,H,J asked Ms Harb to put their seat backs upright to have their meal which Ms Harb declined at the beginning She said that she always flies with us and this is the first time she was forced with her family to put their seat back upright She also stated that she payed for this seat to sleep and it's not acceptable to put her seat back every time they want to eat The customer also was shouting at the customers seated behind her The customers seated around the family complained that Ms Harb and her husband didn't stop arguing and shouting at each other since the issue happened , they said that they could not sleep due to their noise The family slept straight after the light bite service Ms Harb did not have any dinner or breakfast during the flight but had a pizza from the light bites",Product Feedback
The customer claims to have vomited twice Her Mother administered her own medications as she claims to suffer from air sickness regularly The customer's mother did not want any of the on board medication administered as she felt this would be over medic,Product Feedback
"The % of breakfast meals was 70% frittata and 30% scrambled eggs, at least 40 % of customers did not get their preferred meal choice",Product Feedback
The 'Lamb Mansaf' (AMM DXB Dinner service main course meal) was not catered on the flight The Lamb Mansaf was described as Traditional Jordanian recipe of slow braised lamb in yoghurt sauce garnished with pine nuts and served with aromatic rice and flat,Product Feedback
The  vegetables in CHML (Business class) were very dry and did not look fresh,Product Feedback
"Tetra Pack Juices Shortage  Quantity of Tetra pack juices  provided for the flight, was not enough Juices finished during the first service",Product Feedback
Special Meal contents   VGMLLoading of Soya and Almond Milk   Both lunch and Breakfast VGML trays featured a yoghurt and butter which were removed before delivery  Customer requested for Soy Milk and later for Almond Milk but none was available  I would like to suggest loading either Almond or Soy Milk out station,IO customers
Special meal  Miss Downie asked for her Row Vegetarian meal but it was waitlisted Contact details: CarenMakinson@skycom,Transactions
SOUR CREAM FOR CAVIAR  Kindly note that the sour cream provided with the caviar condiments was in a liquid form,Transactions
Skywards enrolment issues Mr Mvungi claims he enrolled on Skywards on 17th January 2017 via KIS on board from Dubai to Dar es Salem Customer however does not reflect on the KIS or PIL as a Skywards member and does not remember his membership number Customer contact details : chewela82@gmailcom                   Telephone number: 258840556755,Product Feedback
Shortly after take off Jesus Rosado Garcia (427511) informed me Ms Cardoso's stated she was unhappy as she was unable to recline her seat fully Jesus informed me he apologized to Ms Cardoso and manually reclined her seat,IO customers
Shortage of chicken option on this flight during lunch service  There was 60%Lamb choice and 40% chicken choice  There were approximately 30 customer who did not received their preferred meal choice  Advisable to make the choice 50% chicken and 50% la,Product Feedback
Shortage of chicken meal choice A lot of customers asked to have chicken meal choice Percentage loaded was 60% beef and 40% chicken Ideal loading would be 60% chicken and 40% beef,IO customers
"Shortage of chicken curry meals for dinner service Chicken was very popular on this flight, many customers could not get their choice of meal",Product Feedback
"Severe Egg AllergyMiss Carson Claimed to suffer from a sever egg allergy She stated if I eat egg I dieshe claimed to have her own Epipen and her own food While boarding she asked cabin crew member Kayly in my presence whether she could have her food heated in which Kayly responded with ofcourseShe did not have anything to eat during the first service, but asked if she could have  her meal heated in the microwave during the second serviceShe was not happy with the way cabin crew Leila responded to her request and stated she felt she was unsympathetic to her situation She declined to give her contact details",IO customers
Service recovery  several customers (fewer than 20) claimed that the hot meal provided was insufficient ( quantity),Product Feedback
Service recovery  Mr Mehta sent the AVML back claiming that it is not tasty  and stating that he doesn't want to eat anymore,Product Feedback
Service feedback All customers were welcomed and escorted to suite One customer(1FMr Dreyfus) had skywards miles upgrade during boarding Service and suite introduction done on ground All customers enjoyed dine on demand 6 customers enjoyed shower facility,IO customers
"Seat inop  Ms Maritz's seat was reclining but not staying reclined , it would bounce back She is traveling from SYD with stopover in BKK, and she found this issue annoying, as she said she has chronic lower back pain   Contact details : janemaritz1234@gmailcom",IO customers
Seat  Customer claimed that the seat is too small for her,Transactions
"Right after we were released for service after take off, customer initially asked for 2 bottles of red wine after a couple of minutes, customer asked for another 2 bottles of red wine while crew were in the front cabin delivering the meal trays, custom",Product Feedback
"REFRESHMENT BOXES WERE NOT LOADED  On ground ,the catering supervisor inform us that there were no refreshment boxes loaded in Y class She stated that they don't have refreshment boxes from the previous week",IO customers
Ran out of Medoc Red wine approximately 5 hours into the flight,Transactions
"PREFERED MEAL CHOICE INITIALLY NOT AVAILABLE   Customer approached the crew during the service complaining that her preferred meal choice, beef, was not available Customer became very loud and said that the crew was rude to her and had not gotten back to her in time",Product Feedback
Please provide customer with AVML meal for next sector,Product Feedback
Please provide customer AVML for next sector,Product Feedback
Please if possible provide VGML for her next flights,Transactions
Please can you ensure customer has AVML loaded for his future flights,Transactions
"Passenger injury at boarding lounge  A 3 year old girl, Youguo cut her head at boarding lounge when playing with other children When she came boarding with her parents, her mother informed the CSV Leon that her daughter had a 2cm cut at the back of her head and was bleeding",Product Feedback
Passenger behaviour Passenger Mr Ruslan was making sound and disturbing customers around Customer Mr Omar seating at 50F complained that his behaviour was not respectful he was loud and he was pushing his hand from hand rest After investigating custom,Product Feedback
"Oxygen L1 used sN 6217058 FAK opened  nothing used   closing seal 096819 EMK (220) opened : 1x 300 mg Jusprin , one puff nitrolingual spray and biohazard bag used     opening seals  131159131160     closing seals  105543105544",Transactions
Oxygen bottle plus mask were used Serial number: 6215009 1200 PSi left in the bottle,Product Feedback
Once he boarded the ac Mr Spencer asked me if I can upgrade his friend to business class as service recovery for not receiving her luggage in PNH for one week as he claims His friend was Ms Richards at 37J and she did not ask anything about upgrade,Transactions
"On top of decent customer could not stop coughing customer felt cold,dry cough,and wheezing sound customer had her own medication for cough Customer saw a doctor on the date of the flight customer taking:TOUXSAN medication MIRF:348066",Transactions
On Air connection   Mr Ugarkin informed us that he cannot connect to on board WiFi,Transactions
Not enough chopsticks for the Breakfast (2nd) service and cup noodles request,Transactions
Nails not up to standard    Nails were broken on the index finger on both hands,IO customers
"Ms Reddy vomited twice during flight Flight had moderate turbulence and mother advised that she sometimes get travel sickness Given sick bags, water and ginger ale and customer did not eat Was observed sleeping for remainder of flight and no more bouts of sickness",Transactions
Ms Drew was standing and walking around when the seatbelt sign was on and there was turbulence When asked politely by a crew member to sit down as the seatbelt sign was on she just ignored the crew member and pushed passed her to the lavatory When she,IO customers
Ms Ahuja did not receive her SPML on the flight  Ms Ahuja did not get her VGML on the flight The customer claimed that the booking was done 6 weeks ago and that she received it on all her previous sectors The VGML on the waitlist summary,Transactions
Mrs Bathawab (seated next to ML1 exit) was very reluctant to give her handbag away for take off and landing (size of bag was around 40 cm length  30 height  20 cm width) She said that she has a right to stow her handbag on the floor at the exit seat as,Product Feedback
"Mrs Naim was traveling with her husband and 4 children, one of which was infant As I was welcoming customers and offering the landing cards, I welcomed the customer and asked her if I could do something for her Customer asked for a baby bassinet I con",Product Feedback
Mrs Kumar did not get her SPML on this flight  The customer claimed that she booked  an AVML for today's flight  She said that she always got it on all her previous flights,Transactions
Mrs Candy complaint of having cramps on the upper part of her stomach She stated that she was 4months pregnant and she will just lie down  on her husband's lap and will be fine While collecting samples she looked pale and ice were red she also claim,IO customers
Mr Schwirzenbeck wants to order an AVML for EK 053 DXB MUC on 7th of Jan Customer was advised that it might not be possible due to time limitations,Product Feedback
Mr Malavia paid for his emergency exit seat During check in MrMalavia's seat was changed to an aisle due to customer not being able to walk long distance and using a wheelchai,Product Feedback
"Mr Hussein said that meal Chicken mustard is inappropriate for the Pakistan sectors as it does not contain rice and testes like my dirty shoes Mr Hussein said he understood that the flight is short and there is not time for 2 meal options, he flies",Product Feedback
"Mr Andrea Loreti claimed he ordered special meals CHML for two of his children traveling with him Special meals for Mr Loreti's children were not provided There were no record on special meals ordered for Mr Loreti's children in the Kis application,",Product Feedback
"Mr Young originally seated in 15D, but the seat did not recline well, he moved to 21B",Product Feedback
"Mr Obeid did not get his meal choice    Crew informed me that Mr Obeid did not want the chicken from the menu choices, and he preferred to have just the tray",IO customers
Mr Nweke requested to have his meal 30 minutes later during breakfast service  Cabin crew member James s414026 politely denied for a health concern and time restriction  Mr Nweke got upset and asked for James name,IO customers
"Mr Halil was not informed by ground staff that the IFE of his son at 10A will be INOP;  Karoelien Pretorius, 448044 called  me because customer was unhappy;  as I was alone in the doors I asked to the ground staff  to speak with the customer and few of t",Transactions
"Mr Cassidy complained for having to move seats twice:: During boarding, crew member asked if customer could move to another vacant isle seat (8H originally occupied) so a family could be together Minutes after, Customer at 8J (originally 8H) informed me",Transactions
"Mr Altahir was given 37 B emergency exit  Customer is old , frail and use extension seat belt  Customer was offended and refused to move  He was informed about safety and the procedure  Customer complaint to Sherif 437870 that we are racist , that's",Product Feedback
Mr  Nebedum did not get his SPML on this flight  The customer claimed that he booked an AVML for today's flight  He said that he also got it on all his previous flights,Transactions
Mould on the cheese  During service Mr Troupis showed us that the cheese that was on his meal tray was with mould,Product Feedback
mould on grape    customer notified crew during the continental breakfast that there was mould on his grape,IO customers
"mould in the desert during lunch service, Ms Urdl brought attention to the crew with the desert on her tray grey mould was found on the surface of desert",IO customers
"Monitored alcohol service   During the flight Mr Zhang, after couple of served Whiskeys became slightly intoxicated    He started speaking in increased voice and kept asking for Whiskey approximately every 10 minutes from different crew members",Transactions
"Mizuki demonstrated great team work spirit, amazing organization skills Mizuki was observed ensured service style was confident and professional She has very friendly smile on her face Mizuki worked very hard, she was observed being helpful and prompt",Transactions
"Mircea displayed good leadership on this challenging flight,  We had two failed attempts to land  into GLA  I shared a NITS briefing with the crew for landing into NCL  Mircea was  calm and asked questions for clarification",IO customers
Mercure Singapore on Stevens   Hotel rooms are small  Toilet is small   Room service menu is small and some options on the menu are not available  Room service food portion is small,Transactions
Menus where not found on the sector Syd bkk  Menus were not found in JC,Transactions
Medical  MrViolani claimed that he had epilepsy on the previous flight Customer had fit to fly letter from medical which was shown to the crew Customer requested for a row of seats so he can lie down due to his severe headache that was caused by the medication he was given,Product Feedback
"MEAL CHOICE UNAVAILABLE \  Mr Latona wanted to have chicken as his preferred choice for lunch, however as it was more popular choice, we run out of it   Mr Latona was unhappy and stated it is second time same thing is happening with Emirates and that he will write to the company",IO customers
Marbles 'come alive' sticker missing (2054) from the drawer number 7 one out of two pieces missing from duty free cart noDf 678 Pawel Mazurkie (427852) is the witness,Product Feedback
Main course choice Beef Yakisoba shortage  1st meal service  Unable to offer customer his first main course choice Customer appeared to be unhappy,Product Feedback
Main course  Mr Darwis asked for the beef main course but it was not available Contact details: 00628111872898,Product Feedback
LACK OF TOWELS IN BUSINESS CLASS,Transactions
"Japanese trays  Shortage of Japanese trays by 7 For a load of 27 PAX , 13 trays were Japanese",IO customers
"IntoxicatedAlcohol   Mr Alketbi, seated in 17F, YC, was served 4 whiskeys and after that customer was showing signs of alcohol intoxication  Customer moved to 33D to sleep",Product Feedback
"Informed Customer of 15,300 miles expiring on the 31st Jan 2018 Informed Customer that miles can be spent on products on the Emirates Highstreet Website",IO customers
IFE reset 3 times  Mr Ghaith mentioned his TV was blank after take off in total reset 3 times,Transactions
"IFE Reset  After take off, cabin crew, Giovanni asked me to reset the IFE for seat 8E, Mrs Thongtan (Mr Smith's travel companion) I reset the seat within 5 minutes and Mrs Thongtan was asleep for the majority of the flight after take off  3 hours into the flight, Mr Smith rang his call bell and informed us that the mod controller for 8E could not be turned off and we needed to fix it  When I had explained to Mr Smith what I was doing to try to solve the issue with the mode controller, he became more frustrated and said that he had asked for the reset during take off I explained to Mr Smith that I had reset the IFE for 8E and did not check if it had been operative because Mrs Thongtan had been sleeping and we did not want to disturb her rest Mr Smith then asked me to show him if 8E IFE was working, which it was at this point",Transactions
Hot beverage service discontinue due to turbulence and short of time :  During hot beverage service there was turbulence and seat belt sign came on:  Discussions with purser hot beverage service discontinue:  When turbulence stop it was already TOD,Transactions
"Hisham's sideburns are longer than standards Once its been highlighted to him, Hisham claimed that it was the appropriate length",Product Feedback
"Headset INOP  On ground, customer claimed that his headset was INOP and could only hear from one side",Transactions
Half of the crew had to wait for more than 40 minutes for the room keys as they were not ready,Transactions
Good team work   From DXB  JFK and after completing her duties in YC NANCY came and helped in the second service in YC which was dinner,Transactions
For Info Only  The IFE at 23E was inoperative The customer in 23G had already moved to 50K by choice,IO customers
Few customers in Y cabin approx 130 hrs before landing complained that their internet didn't work throughout the flight They requested for refund inflight as they claimed that they were charged and never got connected Seat numbers 37hJ 38G When they,Product Feedback
"Fever During the Flight  2 hours into the flight, child complained from fever The mother claimed that he start having the fever immediately after take off When checking the child, using the thermometer , the child  body temperature was 383 Mother informed us that her child complained from his ears, and  was examined by a doctor before the flight Doctor stated the child is suffering from an ear infection Mother informed us that doctor prescribed an Anti inflammatory to be taken once daily , and an ear drops to be taken 3 times a day Mother informed us that the child took his medication before the flight",Transactions
"Feedback regarding AVML  During lunch service,Miss Nunezgainza said the aroma coming from the AVML disturbed her She mentioned the smell was overpowering from the meal being eaten by the customer in 49H She commented that Emirates should consider the fact that the aircraft is an enclosed environment",IO customers
"FEEDBACK ON THE SFML BREAKFAST MAIN COURSE  Mr Samarasinghe requested initially for the scrambled egg, but then after seeing the SFML main course requested if he could have the Scrambled egg served on the side After his meal, he informed that the 2 eggs hollandaise which was a part of the SFML meal was very hard and so was the yolk inside",IO customers
"FEEDBACK ON MENU FOR HNML MEAL During Service Lunch Cat4 in YC cabin, Customer seated in seat 063A informed us during clearance that he was disappointed by his HNML course as  he would have preferred to have a chicken meal as part of his HNML and he in",Product Feedback
"FC pyjamas offered    After take off customer had a glass of champagne  Few minutes after she had a drink, she got upset stomach and got diarrhoea while in her seat",IO customers
"Excellent service all crew Customer advised me that she was so impressed with the customer service received on this sector She touched on the following:Consistency, crew availability, crew visibility, friendliness of crew, the amount of drinks offered between service and the overall speed of the services She was extremely thankful for the crew and service on this sector All crew exceeded my expectations today on what is notoriously a very busy sector They worked exceptionally well as a team There were no short cuts and all crew were observed being exceptionally friendly and chatty throughout",Transactions
"DXB BEY , 5 meal boxes were catered for upgraded customers from BEY Prashanthi, 427958 mistakenly delivered one of these trays to the customer, Mrs Ijad Matar, seated at 9J; who was not upgraded While taking the order, the Customer was offered all th",Transactions
Duty free cart 119 computer  is not working I couldn't switch it on,Product Feedback
"During the Lunch service, Mr Mohamed complained to me mentioning that his call was not answered by any cabin crew for approximately 10 minutes and thus he has not been able to have his second drink (jack Daniels with coke and ice) whist having his meal",IO customers
"During the lunch service, Mr Murphy seated at 47K wanted to have the codfish main course As the meal cart ran out of fish, the crew serving him advised customer that she will check with her colleagues and return with his meal of choice shortly As Mr M",IO customers
"During the Lunch service, I noticed that we were short of thirteen trays, but had a surplus of 171 hot meals in the oven, the customer load in Economy was 163 The catering was checked as per the breakdown that was given, which was four carts of 39, plus",IO customers
"During the Lunch service, crew member Tom Backes (451703) informed the customer that he would have to check if the aft galley has anymore Chicken left, We did not have anymore of that option as most customers wanted Chicken, and so, I went to apologise",IO customers
"During the Lunch service, approximately 80% of customers wanted Chicken as part of their menu choice A few customers were very mean to the crew because of this The percentage was Chicken 60% and Lamb 40%",Transactions
"During the flight when the crew were preparing Caviar for the customers, cabin crew Sayali sn 396884 realised that with the accompaniments for the caviar, egg York was not loaded All the other accompaniments were available",IO customers
"During the flight Mr Tanveer complained about itchy chest He said that he had allergy to cold weather and happened sometimes to hom He requested medication for allergy,",Product Feedback
"During the flight customer had many drinks and was intoxicated by talking loudly to customers 29 BC Customer was crossing all the time from his seat to the aisle to use the toilet many times, Customer was monitored",Transactions
"During the breakfast service, Mrs Maria found a dirty fork inside the cutlery pack She stated its ok, it can happen Ms Maria did not raise any other concern in flight",Transactions
"during introduction of crew herself, MrTaylor stated to Cacey, I don't like the aircraft because I could smell economy ( 2 class configuration) He was not happy to hear that his connecting flight to Manchester has same configuration He was complaining",Product Feedback
"During decent into Dubai Mr Almheiri wanted to purchase an item from on board Duty Free He wanted to pay by credit card When crew member Ching (436204) looked on the back of Mr Almheiris credit card to match the signature, he noticed the credit card wa",Product Feedback
"During cruise Mr Dostmuhammad felt unwell HE felt dizzy, breathless, vomited once and cold Cabin crew informed me that they offered Mr Dostmuhammad Panadols on ground as he claimed he have fever MIRF:369833",Transactions
"During brieing in Dubai I asked another FG1 Manuela a safe talk question(Page 14 second question abour A380 Door buzzer) and she gave a wrong answer When I was about to ask Manuela if she wanted second question now or later, Nour interrupted me and chal",Transactions
"During briefing in Dubai , asked crew member HOO JEONG YI s437561 to conduct the Korean PA  Crew member claimed that she can not do the PA because she has problems with her accent and she sounds very wired when she do it Crew member asked CSV to give",Transactions
"Drug usage form unavailable for EMK After using the EMK, no Drug usage form was found inside it to be filled",Product Feedback
"DOCTOR's HELP with SICK PAX  above doctor helped crew with a sick customer in YC that was vomiting, had food poisoning; (26B Mrs Cornelia Lange) the doctor kept going to the aft of YC to check on the customer; he also explained to her and her husband ab",Transactions
"DF items missing from 2 drawers  During the count of DF items, cabin crew Blair, s456655 discovered that 19 items where missing from her drawers 8 and 9 from DF090 Missing Items:Drawer 8: items no 1979, 1950, 2021, 2069, 2001, 1782, 1573, 2103, 2065, 2022, 2106, 2084, 2029Drawer 9: items no: 1524, 1779, 1770, 1769, 1998, 2063",Product Feedback
Cutomer claimed of being touched  Ms Lee brought to CSV Elmir attention that she was uncomfortable by the behaviour of the customer seated in front of her she felt being watched all the flight and around top of descent she felt he touched her leg Her first reaction was that she doesn't want to press charges as she could loose her connecting flight On disembarkation she approached another Korean crew saying she wants to take it further The customer who was blamed had already disembarked,Transactions
"Customers were delayed the alcohol drink during lunch service   Mr Antonow (83K) and his friend at 83J were asking for wines and whisky for 5 times during bar service  They started to talk loud, and the customer sitting at 83H said that he felt annoyed from these customers",Transactions
Customers were all asking for snacks 1 half hours before Light bites,Transactions
Customer with defective headseat pin socket Customer complained that 34E headseat pin socket was detached that makes it impossible to put the headset pin in Customer just used the headset socket of 34D to be able to watch it No further complaints Customer disembarked happy,Transactions
"Customer was travelling with 2 infants and she claimed to have booked and paid for the bassinet seat in DUB Screen shots and confirmation emails were shown to ground staff about the same, however they were informed that other customers had paid for the b",Product Feedback
Customer was not satisfied that there were only 3 pieces of cheese on the cheese board   When received the cheese board Mr Ali claimed that on the menu it showed much higher number of cheeses presented on the cheese board and that he was not given what was mentioned on the menu,Transactions
Customer wanted to disembark with her friends seating in First Class cabin upon arrival in London Heathrow,Transactions
Customer upset of her ginger ale not being served dui g dinner service She brought it to attention on top of descent complaining to crew marian 429750 she informed the crew 429750 of asking of ginger ale an hour ago when Marian got her drink Customer,Product Feedback
"Customer traveling with her husband (original seats 7K7J) was escorted to the aircraft with a staff member holding her arm, the lady couldn't walk straight, she was showing red behaviour in the traffic light guide in security I asked the lady where she",Product Feedback
"Customer stopped me and was pointing at his continental breakfast tray saying what is this, this is shit, you woke me up for this shit, remove this shit Customer was visibly upset and was speaking very loud in a mixture of English and Portuguese, show",Product Feedback
customer stopped me (one hour before landing) she was upset because she said 'i have not been offered any water since take off crew should be up and down the aisle non stop during flight to offer water I haven't got any water and I am so thirsty I need,IO customers
Customer paid for internet connection but did not avail of it due to no connectionHvandersonjr@gmailcom447985420487,Product Feedback
"Customer lifting his legs on slide raft container While securing the cabin for turbulence, cabin crew Ahmed noticed that Mr Jarvis has his legs lifted on slide raft container When Ahmed addressed to Mr Jarvis that this is not allowed, Mr Jarvis replied",Transactions
"Customer just provides e general feedback regarding Anda Bhurji from the menu choice Customer states that it tastes sour and he did not lie the taste Customer declines to choose other meal options from the menu, when offered",Product Feedback
Customer had informed me that she had placed her father's name by mistake as her name in her newly enrolled Skywards membership Customer asked if her Skywards name can be changed from Htoun Abdulmajed to Htoun Fares instead,IO customers
customer had fever of 382 and was not feeling well He was puking before the flight,Product Feedback
"CUSTOMER FEEDBACK   During service Mr Lunella informed crew member that he didn't get his VGML, crew members delivered the VGML to the wrong customer",Transactions
