description,subcategory
Infant sleeping on the floor   During the first meal service Mrs Furlanetto was observed having her infant sleeping on the floor in front of her,Printer
"Infant Seatbelt unavailable for 1 infant    Prior to take off while the cabin was being secured Mrs Nallapaneni requested an infant seatbelt for her daughter  There was no more available, as at this time we had already distributed all of the belts fro",KIS Application
Incorrect duty free cart no on transferring itemWhen doing an in flight transfer in for the item no 1964 from drawer 12 to my bar cart DF181 I by mistake introduced in the hand held computer the wrong duty free cart no of my colleague Denitsa staff no 417055 which instead of DF 182 I introduced DF812 and realised the mistake after I sold already the item to the customerI prompted my colleague and her transfer paperwork is the one with the correct df cart numbers,KIS Application
"IFE issues in YC for the first 1 hour approximately    In the first half an hour after take off, nearly 60 70 seats IFE were inoperative  After the Zone reset was performed, majority of the screens worked till the end of the flight",KIS Application
"IFE INOP   during cruise, Mr Horgan complained that his IFE is not working properly",KIS Application
"IFE   Pause, play, fast forward navigation bar was popping up during movie progress",KIS Application
I would like to highlight the great performance of the crew Nabih on today's flight   Nabih showed professional behaviour throughout the trip and a through delivery of the service   Nabih made sure We care cycles were done accordingly and as per We ca,KIS Application
I received the FF message for this flight however information were wrong   Actual final customer figures are 54 in JC and 341 in YC but information receive don KIS tablet is 52 in JC and 345 in YC,KIS Application
"I gave my KIS tablet to cabin crew member to charge it on 2A seat  After 30 minutes, I went to take it and I found out that the tablet was quite hot  No smoke or fire",KIS Application
I  would like to highlight the outstanding performance of crew member Luclia s437087 on this trip  I observed Lucila interacting with all customers in the cabin and being very personal towards to them  She assisted a family with 2 kids that hadn't order,KIS Application
"Hot Meal Returned    Mr Adnan ordered the Salmon Fillet with Salsa Verde hot meal choice for the Dinner service, however he had only one bite of this meal  I enquired with customer to see if something had been wrong He said he simply prefers spicy foods and this meal wasn't to his taste",KIS Application
Hindu meal Request   Mr Grover  will like to cancel Asian vegetarian meal under his profile and instead provided with a Hindu meal,KIS Application
"High valued customer list  List of high valued customers on KIS tablet did not match list of frequent flyers on PILPIL had only 2 customers at 55B and 65AKIS tablet had 4 gold skywards customers: 55A, 55B, 55D, 65ABoth PIL and KIS tablet had final customer load",KIS Application
high performance during both sectors of this trip due to various reasons :   Haytham took constant initiative at all times during the tough and busy services on this trip  assisted his colleagues despite his own heavy workload on his side   contributes,KIS Application
HHC in DF142 did not work properly and duty free has been done manually  The actual stock for some items have been different than stock written on the paperwork  The below items have not been loaded or have been missing:Drawer nr4 2085 Gucci Bloom   2,KIS Application
HHC did not work  Could not open the flight 032 as  the machine was faulty on the previous sector and a note was left for me from Caroline 413636 the message also said that she could not log out and there was no manual hangover as well or paperwork,KIS Application
Happy Customer   Mrs Lunt was welcomed during boarding Customer asked for extra pillow and it was given to her Customer slept Most of the time after the service Customer thanked the crew during my farewell conversation to her,KIS Application
Had to change the UM seat due to 39BC complain,Printer
Fruit platter ordered as per the KIS   Customer complaint that she ordered and received the LACTO'OVO meal for all her previous bookings   She was not  expecting to receive only fruit  this flight  She mentioned that she likes to eat diary (butter chees,KIS Application
"For you information customer didn't receive his meal during service delivery  Mr Coogan informed me that he was having his try for an hour without receiving the hot meal  Customer stated  crew gave me the tray and said they ran out of Beef choice, t",KIS Application
"Flight experience   Customers were warmly welcomed at the door during boarding and escorted to their seats by crew members Crew and purser introduced themselves to the customers and wished them an enjoyable and pleasant flight Mr and Mrs Doi seated at 1A and 2A were given the full seatsuite introduction as they were the first time flyers on Emirates Dine on demand service and product offerings in FC were also introduced to the couple  Both the customers had Caviar and a multi course traditional Japanese meal immediately after take off and stated that they had thoroughly enjoyed it When they woke up two hours before landing, they were served Continental breakfast  Mr Nakanishi seated at 2K was familiar with the suite and products offerings as he had flown in First class before He closed the suite and rested most of the time during cruise He was waken up 1 hour and 30 minutes prior to landing into DXB as per his request and served Caviar only",Printer
first class lounge setup  kindly note that the captain Antoine Nachaty advised that we would be having severe turbulence during this sector  he highlighted mainly  the first 6 hours we would experience severe turbulence and the reminder of the flight was on and off between severe to moderate turbulence  Captain Antoine informed  myself that no lounges should be setup and no meal carts to be  in the galley area unsecured,KIS Application
"First Class flight experience  All customers were escorted to their seats during boarding  Mr Wijeyamolian (2E) informed me that the PED outlet was not working to recharge his laptop  After take of Mr Kazi (2F), brought to First Class his friend  All customers disembarked thanking for attention received on todays flight",KIS Application
Fever  One and half hour before landing Casualty had a fever temperature 384,KIS Application
Feedback on winter coats for MXP station  The crew used the winter coats in MXPThe hotel is in the terminal and we do not step outside at any point There is no need for the coatPlease consider removing MXP from the list of destinations where the coat is required in winter,Printer
"FC social area sandwiches were folded in a foil, and then cut in 2 halves  because of this, the sandwiches were all opened  no customer complained",KIS Application
"FC Experience  During this flight FC experience was achieved,  At the end of the flight customers informed they were pleased with the experience,",KIS Application
FC Customers experience  A Boarding  : Customers greeted at AC door  escorted to their suites  PR conducted with Welcome drink orderB After take off : HM  drinks service  DND requests conducted as per customers respective preferenceC Prior to land  : No further comments,KIS Application
"Excellent performance of Youssef  1 Customer service  There was a customer in Y class, who was not feeling well during the flight   She could not speak a word of English   Youssef was there to assist customer when assessing customer   After he finished his galley in J class, he offered to assist customer, moving her seat for quick disembarkation to meet ground medical service   He took care of customers belongings including insulin and showed genuine care till the end, which was appreciated by customer2 Teamwork  Yussef volunteered to help in Y class after he finished his own tasks  He kept a big smile towards customers while doing the 2 clearance carts  He set a good example to fellow colleagues too",KIS Application
Entertainment system (IFE)  During cruise (approximately 3:30 hours into the flight) Ms Floriane informed cabin crew Bella (s443614) that her IFE system is inoperative: screen was black,KIS Application
"EMK opened by mistake, no medication used   During a medical case, MIRF  345236, EMK was opened after grant Captain permission due to a mistake about the medicine location  After realize of the mistake, EMK was sealed following the correct procedures and all paperwork was filled",Printer
EMK opened  Customer was vomiting so emk opened for 10ml of chlorolistol syrup on ground support advice,Printer
"Duty Free 820, container 07m2 m207a was sealed with a green seal A00835174 because the metallic one didn't work",KIS Application
"during the Lunch service, Ms Wade asked cabin crew Katherine to change her meal tray, claiming that she found a hair in her chicken hot meal  cabin crew asked Ms Wade to point exactly where is the hair because she can't see it and Ms Wade said just",Printer
during the flight customer informed crew member that her seat was not fully reclining changed her seat to 14k  She couldn't take her tray table out We tried and it was jam customer didn't like the hot meal (chix),KIS Application
"During the first service, customer was on the lounge complaining about her previous flight  Customer claimed she was missed out during meal service in her previous flight  Customer was invited back to her seat for breakfast but customer did not want t",Printer
"During the cruise other customer throw Mr Jones bag from the overhead locker on the floor intentionally, as he was trying to get his baggage,  Mr Jones was upset about the incident",KIS Application
During the breakfast service I noticed Mr Ogyaadu's tray table was broken on the right hand side,Printer
"During the breakfast service , crew could not complete teacoffee service completely  ( 3 rows from the back was missed out)  as  crew was told to sit due to moderate   severe turbulence  and also when the Captain made the PA, the aircraft altitude was",KIS Application
During cruise Mr Victor fainted by R5 as he was reaching toilet,KIS Application
"During closing my DF, I sealed the DF metal seal EKRS7500764330 to the wrong container 093U3   3U309 instead of sealing the DF container 1002",KIS Application
"During boarding, crew member Joao (staff no417165) opened the batrack above Miss Gambe's head to assist a customer in stowing their luggage  When the batrack was opened Miss Gambe's own food fell on the crew member's shoulder and then on the floor as",KIS Application
During boarding Ms Rempel told crew member Nigel that she had been travelling with Emirates for 15 years and almost all the time does not get her choice of hot meal during services,KIS Application
during boarding MR2 crew member (Katherine) noticed that Mr Arif is holding a sick bag in his hands;  crew member went to asses Mr Arif and got the SAMPLE;  Mr Arif's father told the crew member that is nothing to worry about and that his son is just,KIS Application
During boarding customer was upset as the hat rack above his seats were full  He wanted the crew member Stefanie GR2 to move all the other bags and place his bags  He was upset when crew member informed him to place his bags in the empty hat rack which was slightly away from his seat area,KIS Application
Disturbing Rest   10 to 15 customers in the back of economy were repeatedly asked to lower their voices and not to congregate around the crew rest area The flight deck called the aft galley on 3 separate occasions asking for the area to be cleared as they could not sleepCrew members on first break were disturbed by a customer drumming is hands and leaning on crew rest area Each break complained they could here customers talking loudly across the isles to each other and their rest had been distributed  Crew members stated they were also using ear plugs for their rest but were still disturbed,KIS Application
"DID NOT REQUEST VEGETARIAN MEAL   During boarding, customer asked for a vegetarian meal and said that she did not request  During the second meal service, Light Bites, customer again asked for a vegetarian sandwich and she said that we should have vegetarian meals on board, she never requests on any airline and they all have vegetarian meals available She also stated: Why does everything have chicken or beef?  No extra vegetarian available",KIS Application
Diarrhoea   Mrs Reiter was having diarrhoea and refused to take any food or drinks,KIS Application
"DF no   069, item no   168311   Ladies' & Gent's watch set   one of the watches was missing a screw holding the bracelet",KIS Application
"DF cart and containers with no DF 816 were loaded with HHC was showing flight no EK435 instead of EK407  Opening seals: 4008871257, 4008871264, 4008871265  DF not done due to incorrect flight information on HHC",KIS Application
Denying alcohol for a customer in yc:  During the flight it was observed that MsMas was ordering for lots of alcoholic drinks almost in the first hour of the service the customer requested for 7 alcoholic beverages   MsMas was travelling with friend,Printer
delayed flight   BNE DXB flight has been delayed due to fog in Dubai upon arrival Customer had a connecting flight at 8AM,KIS Application
Defective IFE Mr Singh complained as his IFE system was not working properly,KIS Application
Customers refuse to take a tray and speak to the crew when told that we ran out of the AVML option,KIS Application
Customers had drinks after take off where they were enjoying the Dom Perignon  Customers had meals later during the flight and before landing  Customers stated they were very comfortable and had a very good rest  Also customers stated they appreciate,KIS Application
Customer's cutlery( knife in the wrapped pack)  was dirty,KIS Application
"Customer went to sleep after take off and woke up with Captain's PA 30 minutes before landing She wanted to have breakfast and cappuccino I asked her if it is okay to serve her cappuccino in paper cup, she said she prefers paper cup She ordered fruit",KIS Application
"Customer was upset when he and his wife were not seated together   Upon boarding in ML1, Mr Andrei was very upset when he found out that his wife's seat is far from him According to him, he won't sit down unless his wife's seat is beside him When I approached him, he told me that he was very upset, he won't be flying with emirates again and he would write a complain",KIS Application
Customer was upset as he said that crew told him during the service that we don't have Jack Daniels anymore He also stated that I didn't go to speak to him to introduce myself and to welcome him back,Printer
"Customer was shouting at crew GR1 Vanya (434365), GR2 Tomas (446304), and GR2 Paulina (439937), saying that the service was a disgrace, and that budget airlines would have the choices they offer unlike EK  Crew found the meal choice they wanted after a",KIS Application
"Customer was observed speaking loudly in the lounge   As I was in lounge area, I observed that Miss Ebersson (12E) was speaking very loudly with other customers in the lounge, she looked under the influence of alcohol, spilled red wine on the lounge top and had a slurred speech Miss Ebersson informed me that she was not aware that she was that loud and assured me that she will speak more softly Later both customers went back to their seats and both customers fell asleep for the remainder of the flight",Printer
Customer was observed complaining to the crew about numerous issues from pre departure  The constant complaining continued throughout the flight   He removed the headrest of the seat and informed Ivana his seat was faulty  He complained to numerous crew about the poor standard of the aircraft  The passenger along with 2 of his colleagues in 26DB were in the lounge from take off until landing  They were rude to my CSV Ivana constantly she was observed only being empathic helpful and understanding  The main complaint was how old and awful the aircraft was but his seat was fully functional,KIS Application
Customer was accompanied by her young daughter seated in 47D in YC  Customer requested that her daughter be brought to JC for landing,Printer
"Customer wanted to upgrade up to business class, however we were unable to as the card was not a credit card  Customers stated it was their honeymoon and were trying with different cards  Customer stated: Can I pay when we land and I go to the ATM?",KIS Application
Customer wanted her husband\boyfriend to be upgraded also Customer is grovelling with customer in 49A(Mr Alhuneidi) During boarding they came to me and asked if it was possible for him to use miles to be upgraded to J\C They said they were told by ground staff at check in  that there was 4 seats available in J\C Mr Alhuneidi also said they were on homey moon,Printer
"Customer vomited inon her seat after the service was completed and again 2 hours later  After the first time, she informed crew member Avoca that she had felt better  After the 2nd time, she informed me that she had little cramps and needs to lie dow",KIS Application
"customer vomited  Mrs Chaudhri (now seated on 30F) has history of mild reaction to rice, nuts, shrimps   uses medication Allegra  she ate rice for lunch  she vomited on her seat and floor; once  she was insisting on customer on seat 30G to be seat in premium cabin so she gets more comfort as well as him since he has got back problem  Mrs Caudhri commented that area is not cleaned properly",KIS Application
Customer travelling with 39E were drinking vodka from a water bottle  Customer requested for glasses with ice and started drinking from their own bottle  When interrogated by cabin crew they claimed it was just water  Customer did not fast his seat b,KIS Application
"Customer stated that during boarding in HKT, a suitcase accidentally fell from a hatrack and hit customer on the head;  Customer felt dizzy at first, but later on she recovered",KIS Application
"Customer shouted at crew, claimed by crew Nihal 445728 and Elisa 4356980 as she didn't get her preferred seat (window seat) on her boarding pass  Customer used words: Shut up while raising her finger at Nihal as claimed by crew   Customer was deman",Printer
customer seating on 76 G Mrs Saber informed crew that she was having cramps in her legs as well as feeling dizzy  Customer also informed crew that she had taken a Nurofen painkiller 30 minutes prior to the incident,KIS Application
"Customer requesting honey to take his medication (essential oil)  During cruise customer requested honey to take his medication  A purser note was raised on previous flight, confirming honey was given to customer due to medical condition",KIS Application
"Customer requested to reserve the shower SPA one hour before landing but it was not available   During boarding Mr Almarzooqi requested from crew member Nagham to reserve the shower SPA one hour before landing however, both shower SPAs were booked by other customers (VIP, IO and 2 platinum) till one and half hour before landing 4 customers ( (VIP, IO and 2 platinum) have approached crew members during boarding and placed their shower reservation Mr Almarzooqi was wondering if customers booked for the shower SPA before him were Platinum members or not Mr Almarzooqi was satisfied with my explanation and stated that as long as they are platinum so it's ok After take off Mr Almarzooqi tried closing his suite door but it got stuck and would not close When customer woke up, he stated that he slept well Mr Almarzooqi informed me that he enjoyed his flight and seemed very satisfied with his experience with us and thanked me and my colleagues",KIS Application
Customer requested to buy duty free on board  Duty free operator Ms Jillian Money ( 438426 ) attended to her request Customer was carrying only debit cards with her  Customer claimed that she bought duty free on board before with same debit cards  S,KIS Application
customer requested first class pyjama   customer stared he gets a first class pyjama on every flight customer asked me and the purser for a pyjama customer wanted to purchase a first class pyjama and stated emirates is all about money customer did not eat anything though the flight customer was rude to all the crew that came into contact with him,KIS Application
customer requested CSV Bruce staff id 396256 for an upgrade from y to j cls cabin  customer had only one credit card and did not have any cash,KIS Application
"Customer requested by check in to have a GFML, which he was informed it was too late by the ground staff which did not out it also as waitlisted, however the flight was delayed 27hs (twenty seven) and as the information was not logged inti the system by",KIS Application
"Customer potential upset  During boarding, Customer boarded from L1 and on his way past R1 Door to his seat, began to remove magazines and newspapers from FC galley meant for FC customers  Dealing with 1K, I saw customers actions, I politely excused my",KIS Application
Customer not happy with the downgrade due to aircraft configuration change demands a reimbursement,KIS Application
Customer had stomach cramps and vomited 3 times,KIS Application
"Customer Feedback  During the meal service , customer claimed that when he requested cabin crew Elisabet 418735 , to clear his tray , customer claimed that the crew was rude to him and told him ' I'm busy ' which customer did not like   Cabin crew stated that ' when customer requester her to collect his tray , his headsets was on , and she told the customer , she will drop the service tray and that she will come back to collect his tray which she did '  I observed crew member Elisabet when she was talking to the customer and that she went back to the galley to drop the service tray and went back to MR Rahman to collect his tray",KIS Application
Customer exception  During boarding customer asked for a medication for fever however she wasn't feeling good to take any medication as she is still breast feeding,Printer
Customer drinking from own alcohol Customer was seen drinking baylis from a big bottle which was purchased at th airport,KIS Application
Customer Doesn't Want to Place His Shoe On for Take Off   Customer Mr El Teriaky seated at 67J was upset for asking him to put his shoe on during take off Customer stated You don't need to tell me that  that fuck shut up to Cabin Crew WeiWei Zhou SN,KIS Application
customer didn't got served his preferred meal due to a shortage and he could not eat the lamb option,KIS Application
Customer Didn't Get His First Meal Option   Customer Mr Miah seated at 51F complained that he didn't get his first meal option Customer preferred beef and claimed that he is allergic to chicken,KIS Application
Customer complain   Upon disembarkation customer complain to the crew at the L2 door stated that crew member (445884) Federica was rude to him He stated that the crew have attitude the way she talked to  him,KIS Application
"Customer Comments    As I was passing by YC to check on HVC's for their experience, Mr Ullah claimed he had ordered a coffee and waited one hour before it was served",KIS Application
customer commented that the wine was not served immediately with the meal & he would like to enjoy his wine with the meal,KIS Application
Customer claimed he got a pyjama from first class but he forgot to bring it with him on board and he asked for another one,Printer
Crew surprised Mr Ferreira who had his birthday on board  Ground staff informed CSV VINICIUS s389852 that Mr Ferreira's birthday today   Mr Ferreira & his wife were amazed with the surprise & very thankful  Customers appreciated crew members (Mario Esteba s444286 CCM HJ) & (Sonia Zubizarri s448239 CCM TM) & the business class crew who welcomed them in the Lounge,KIS Application
Crew member Yan (438405) spilled a coke on the customer's iPhone  Crew member claimed that it was only a little bit coke that was spilled on his phone  Customer claimed that he and his phone was ok,Printer
Crew member Rami s441998 had a great performance on this flight  Rami was very proactive throughout the flight  He was in the cabin during boarding greeting customers with a genuine smile and assisting them to reach their seats  He was very organize,KIS Application
"Crew member got injured  However, lost the reference of the MIF  Crew member, Tijana Andelkovic staff no 435194, spilled the hot water from the boiler  An affected area appeared red and she felt a mild pain",KIS Application
"Crew member Ghada Ghazouani staff number 432175 , worked as GR1 as we were short of GR1",KIS Application
CREW MEMBER FORGOT TO GET BACK TO CUSTOMER WITH HER PREFERRED MEAL CHOICE     Customer requested for lamb during the dinner service however the crew member serving her did not have it in her cart at the time Crew gave her a meal tray and advised she'd,KIS Application
"Crew member Engracia Briz, staff number 379561 was assigned to work as Cabin Supervisor on both sectors",KIS Application
Crew Member 442855 done Duty Free Both sides on the main deck using Cart DF929  Got permission from purser to take over ML3 duty free after sealing back DF930 (HHC broken),KIS Application
CREW Medical Incident    FG1 Somaieh Kazem 379156 spilled a small quantity of hot water on her RHS forearm during boarding ex JFK  Crew member claimed she experienced mild painsome redness on effected skin area,KIS Application
Crew complaint   During the Light Bites service Mrs Ahmed claimed that cabin crew Marina (s443396) was rude to her  She claimed she was asking for a glass of water and she ignored her  She also claimed she is paying a lot to fly with Emirates and th,KIS Application
Could you please provide VGML for customer's upcoming sectors Thank you,Printer
Commented the Gnocchi tasted like soap    Mr Parker commented the gnocchi with the chicken tasted like soap  Commented it was one of the worst meals he has ever tasted on Emirates  Was the only customer to comment,KIS Application
Cold in the cabin  Mrs Schultz brought to our attention that it is cold in the cabin She still complained that it is cold even after the temperature was increased from 23 to 24 degrees Celsius,KIS Application
COFFEE NOT DONE DUE TO WEATHER    Coffee was not offered due to turbulence however most customers requested for tea,KIS Application
Catering out of JNB was not consistent   Some of the duck appetizers had different garnishes eg some had sliced yellow capsicums and other spring onions and herbs  Balsamic vinegar and olive oil on the trays was not provided in the usual bottles   I,KIS Application
Captain switched on seat belt sign during the flight as we encountered turbulence  Passenger was standing in the aft galley and refused to go back to his seat,KIS Application
cappuccino requested at 12000ft by Mr Yadav,KIS Application
Breakfast Choices  Catering loaded one choice each for all the breakfast choicesYogurt granola was very popular to all customers and they all ordered it,KIS Application
"Beef on high demand, only 30% loaded   Catering load was 60% Chicken and 30% beef Beef was on high demand which resulted to a lot of complaints",Printer
"Bed Bugs    Hotel Widus, Clark city, room 435, 28012018   Hazel woke up in the morning with desire to itch her feet and ankle area on both legs  Continued for the remainder of the morning  Bites are small in diameter, slightly raised and red in colour Appear like dots on the surface of the skin Differential diagnosis to mosquito bites as not as big and raised   Bites only occurred in the area that were exposed (ie not covered by pyjamas)  16 hours later intermittent desire to itch still there",Printer
Baggage fell on  During take off from Jeddah hatrack 25H opened and one piece of hand baggage fell on Mr Abbas,KIS Application
"Baby car seat not allowed   After diner service, customer seated infront of Mr Kamal's child was complaining that he could not recline his seat due to the baby car seat Mr Kamal had placed for his baby Mr Kamal claimed that they booked a bassinet seat for their baby however they got a seat change last minute Mr Kamal claimed that the car seat had flight approval sticker Mr Kamal said that it was not his problem that the other customer could not recline his seat and refused to remove the car Car seat did not meet the standards for aviation Mr Kamal claimed that they had used the seat from Boston and crew had also checked it there Mr Kamal removed the car seat when Purser Moussa explained it to him",Printer
AVML REQUEST   Kindly order AVML spml for any following sectors,KIS Application
"Around 20 minutes before top of descent, the smoke detector came on from lavatory G (Main deck, close to ML3 door)",KIS Application
ARABIC COFFEE    Customer found a small piece of curly black material in the Arabic coffee  Crew members advised it was not noticed when the coffee was poured and unsure how it got there,KIS Application
ARABIC BREAD WAS NOT LOADED OUT OF DUBAI FOR BOTH SECTORS,KIS Application
"Approximately 2hrs into the flight, Mr Alhussein complained that he can not use the onAir Wi Fi service after having purchased of 500MB data with his credit card After PUR having communicated with DXB, it was found out that there was technical (connect",Printer
"ALCOHOL CONSUMPTION    Customer pressed the call bell an hour and an half before landing and requested for a double whiskey  I offered customer 1 bottle of Johnnie Walker, customer claimed that he asked for a double  Customer had around 12 bottles of whiskeys, customer speech was a bit loud, however he was not in the red zone  Crew were asked to be vigilant while serving customer so that customer is not too intoxicated while leaving the aircraft",KIS Application
"After the boarding was over , door still open I walked to the economy cabin to check on crew and was standing by Mr Newman assisting a customer   I felt someone touch my buttock",KIS Application
"After delivery of all trays and meals in the cabin, cabin crew Jola (400849) asked me if we have more chicken curry left She needed two meals for Mrs Nazi and her daughter Upon checking up it was established that we run out of chicken curryMrs Niazi",KIS Application
"after customer boarded and settled in his seat, I  approached customer twice to welcome him back, but he completely ignored me; didn't look or talk",KIS Application
Accidently spilled glass of champagne on customer during boarding  Cabin crew Yunxiao (438276) accidently spilled a glass of champagne on MrNerini during boarding This resulted in MrNerini's pants becoming wet,KIS Application
"4D's applied, alcohol denied    By the end of the flight, 4D's had been applied to Mr Devyatkov as he became intoxicated   On top of decent, customer was very slow in speech, was repeating the same phrases, spilled the drink on the seat  Mr Devyatkov requested for another cognac just before landing which was politely denied by explaining that the bars were closed for landing",KIS Application
4 hours into the flight Mr Khan was complaining about abdominal pain and diarrhoea  He requested a wheelchair upon arrival in JFK  After medications administered Mr Khan condition improved  Mr Khan disembark without any medical assistance,Printer
"30mins after breakfast service, Mrs Jawad claimed that she needed to order wheelchairs for landing  She complained that she is not feeling well after omelette which was served for her breakfast  She suddenly feels Weak, Nauseous, Headache and Upset stom",KIS Application
1st class customers experience    All customers were welcomed at UL1 door and were escorted to their suites,KIS Application
Wrong linens     2 containers of melamine and linens were loaded in the fwd and in the aft galley and none of them had the standard size linen for the meal carts  During the setup of the meal carts crew notice that the linens were not the standard one which is normally used to placed on the meal carts,KIS Application
WORK HIGHER GRADE     GR1 was short and Margarita was assigned to work in business class,KIS Application
WIFI     Approximately 1 hour till landing Mrs Espagnet asked why the WIFI had stopped working,KIS Application
VEGETARIAN MEAL NOT ORDERED,KIS Application
Veal tenderloin not available    During maincourse service customer requested to have a veal which was not available as all the available veal had been offered to all other customers,KIS Application
"Upset customer because of the ground staff about his carry on baggage over the limit     Mr Khan claimed that the ground staff told him that his carry on baggage over the limit for 2 KG  He was told by the ground staff that he had to pay extra for the extra weights  The customer claimed that he had to throw his duty items ( Value 500 AED ) from Dubai and his medicines at the Dubai airport, because it was over weight  He claimed that the female ground staff was rude to him and he wanted to get her name  The customer also claimed that he would post this issue on the social media and the government in Pakistan  The customer claimed that he would make a complain by himself as well",KIS Application
"Unwell child     One hour after take off , the child was observed vomiting and not appear well , when I asked the mother she said that he is been sick for two days and she gave him some medication but still he was not wellMedical incident report number 332292",KIS Application
Uniform Skirt    Iva's skirt was noticed tight & short Iva promised to do alternation collect new skirt before her next duty,KIS Application
Suggestion     Hot meal covers   I would suggest to use the same material from the outstations as we use from Dubai as it gets easily damaged,KIS Application
"SPML mistake    Mr Abdul was upset because he received his spml LFML with someone else name on it one of the cabin crew made a mistake and misplaced names but made sure they got the right meal He was also upset regarding his 2 daughters travelling with him not receiving a CHML, In the System it doesn't show as they requested those to CHML We had an extra one from a child who didn't eat Offered preferred drink and asked if could do anything else for him He said no thank you",KIS Application
SPML CHANGE     Customer expressed his upset that the Hindu meal was Lamb and not chicken   He would like to change to AVML on future flights,KIS Application
Special meal     The customer had ordered VJML  The VJML tray was provided but with an AVML meal by mistake,KIS Application
"Siting and using of JC products  After take off, Mr Niu was spotted from the crew member that sitting in JC(11E)  After he went back to YC cabin, He was found using JC blanket",KIS Application
"Shortage of the meal choice     On the Lunch service, the customer Mrs Kuesters asked crew for the chicken meal but the choice was already run out",KIS Application
SHORTAGE OF MUGS   For the last service of the flight there was no more mugs available in JC,KIS Application
SHORTAGE OF CHICKEN HOT MEAL     There was a shortage of the chicken meal selection during the lunch,KIS Application
Shortage     Upon pre departures services it was detected that approx10 kit bags were missing to give out,KIS Application
Service feedback     Mr Ejaz complained about the service on this flight and stated that emirates should consider changing the service in JC to continental breakfast them lunch  The customer mentioned that every time he do this sector he receive a full breakfast,Printer
"Passenger vomited    During top of descent, customer came to the lounge area and vomited all over herself  Upon enquiring, she stated that she did not feel well and hence vomited",KIS Application
passenger stood up twice  during landing,KIS Application
No camera     Didn't find camera in the facility container,KIS Application
"Mr Devillier was asked to turn off his computer and hang up his cell phone for take off, however he did not follow the instruction of crew members   Three different crew members asked him to stowed his computer to secure the cabin for take off, he pr",KIS Application
Mode controller did not work for the half of the flight    Customer said that he was fine,KIS Application
MOD couldn't be connected onto WiFi  Crew couldn't use MOD to take meal orders  There was only one MOD connected ie gallery operator and Purser's KIS tablet connected   There were no customers complaint received,Printer
"Light bites item menu was incorrect    ' Grilled salmon ciabatta' was written on the menu, however it was smoked salmon",KIS Application
"Inoperative Seat Function  Customer complaint resolved    After take off, Mr Gupta Complained that his seat recline did not work",KIS Application
"INFANT EXCEEDED BASINNET MEASURES   Mrs Roscio had requested before the flight a seat with bassinet fit for her baby, but when she reached on board and requested for it I have to deny it, as the infant exceeded the measures in weight and length",KIS Application
"IFE SYSTEM NOT WORKING    IFE system was not working in a few seats in Economy Class (21H,25K,26K,34H) after several seatbox reset",KIS Application
IFE system not operative     Right after take off Mr Verasani informed us that his screen was not working,KIS Application
"IFE not working   During cruise, Mr Alanazi complained that his IFE not working",KIS Application
IFE not working    customers IFE didn't work,KIS Application
"Having Diarrhoea     Mr Du claimed that after his last flight, CAN DXB he had diarrhoea twice   Customer didn't have any abdominal pain",KIS Application
"Handing Over an Item brought by Security Staff to be delivered in CRK    Before boarding, Security Staff handed over a Card Holder to be handed over to CRK ground staff  The item was a Black Silver Card Holder with Sweden DIL, 3 Bank Cards  and other cards  Document was sign as received by me (Locker Stowage Waybill Serial : 157106 and SL no: LF401872)",Printer
FC customer Experience  1 customer   Customer was happy with service and products No complaint nor feedback given,KIS Application
FAK Opened   MrMads complained that his wound feel burning Burnshields and White Bandage was used from the FAKMedical Incident Report Form 376516,KIS Application
Failure to upgrade customer on KIS tablet    Mr Jameslee Nortnsmith (original seat 42J  YC) requested to upgrade himself to JC using his miles KIS tablet didn't synchronized throughout the flight and customers' upgrade couldn't be placed on a KIS tablet Gold member customer (EK 354506202) has 0139427 miles and he needed 039000 miles for his upgrade Customer got his upgrade and he seated in 18A,KIS Application
EXCELLENT FOOD     Mr Brown would like to express his delight on the catering today  He enjoyed the Halibut and the chicken from the menu  He said it was better than most restaurants and better than the British Airways first class food,KIS Application
Espresso Machine     Espresso machine is inoperable   Logged in log book deferred page   Unable to make espresso or cappuccino on todays flight,KIS Application
"Ecogarrette smoking   Pac found smoking in lavatory, admitted he was Laughed at crew when caught  CSV cautioned passenger, he apologized but said he didn't understand the risk  Ignored seatbelt sign during taxi",KIS Application
"DXB   ATH   Teamwork:   Tarcila voluntarily came to help JC as soon as the service was concluded in YC  When she came, she asked what she could do to help  Tarcila needed less supervision in JC when she was helping which shows that she is familiar with the cabin as she volunteers a lot  She also offered help to FC while one crew was doing DF, she assisted the remaining colleague with cabin and cockpit         EWR   ATH   Medical:   Tarcila helped a lady who had High Blood Pressure but refusing to eat, she convinced her to eat a banana, drink some juice, reassured her that taking something to eat with medication is beneficial to her health and checked on her often        Personal     A customer alerted Tarcila to her phobia of flying, she stood by the customer, reassured her, destructed her by showing her how the IFE works, selected some music for her and checked on her from time to time",KIS Application
Customers special meal was not catered as per his DBML on his profile    Please make sure the customer is catered for any further sectors,KIS Application
Customers arm rest broken     It was observed during boarding that the customers arm rest was broken (would not stay in the upright position  Customer was upset as he was travelling with his infant and required the armrest to be upright to accommodate his sleeping infant,KIS Application
"CUSTOMER was constantly asking different crew members for alcoholic drinks      Customer appeared to be going into the red traffic light zone, slurred speech and difficulty walking",KIS Application
