description,subcategory
"Today's aircraft type was with high ceiling first class   J class galley central ceiling light is connected to cabin lighting   On the night flight when light is switch off in the cabin it is dark in the galley   There is working lights available, but ceiling light is needed too",Galley
"Today's aircraft type was with high ceiling first class   J class galley central ceiling light is connected to cabin lighting   On the night flight when light is switch off in the cabin it is dark in the galley   There is working lights available, but ceiling light is needed too",Galley
"Today's aircraft was new type with high ceiling first class   In J galley class we used roller blinds during boarding   Pre departure service was inconvenient with roller blinds down   Customer ask for ice in his drink, and ice drawer was covered with roller blinds   Champagne for pre departure is kept in the fridge, which is covered with roller blinds during boarding",Galley
"Today's aircraft was new type with high ceiling first class   In J galley class we used roller blinds during boarding   Pre departure service was inconvenient with roller blinds down   Customer ask for ice in his drink, and ice drawer was covered with roller blinds   Champagne for pre departure is kept in the fridge, which is covered with roller blinds during boarding",Galley
"Cabin signs     Mr Altahini commented that there was no lavatory occupied signs in the cabin in First Class and mentioned that it was a shame that they had to come and check if it was available, instead of having and indication in the Cabin",Lavatory
TV screen not operative   After take off the TV screen in the lounge stopped working,Lounge
TV screen not operative   After take off the TV screen in the lounge stopped working,Lounge
Poor appearance of cabin carpets   Black stains were noted on the carpets throughout the economy cabin   water marks were visible at the 1st class social area and business call lounge   Overall the carpets looked dirty,Lounge
Poor appearance of cabin carpets   Black stains were noted on the carpets throughout the economy cabin   water marks were visible at the 1st class social area and business call lounge   Overall the carpets looked dirty,Lounge
"Manual window blinds controller INOP  Customers window blinds was inop, window blinds failed to close manuallyautomatically  Due to day light customer's seat area was very bright",Systems (non
"Manual window blinds controller INOP  Customers window blinds was inop, window blinds failed to close manuallyautomatically  Due to day light customer's seat area was very bright",Systems (non
Sorry couldnot find any category for this    Low quality glue used for Do not disturb stickers   The sticker once stuck on the seat is hard to remove and leaves stains on the area   It took me 15 mins to scrap the sticker out of 20k and the seat is le,Systems (non
"water leakage at aft galley       towards decsent into Narita, floor of aft galley was wet",Galley
"water leakage at aft galley       towards decsent into Narita, floor of aft galley was wet",Galley
"water leakage at aft galley       towards decsent into Narita, floor of aft galley was wet",Galley
On ground and during boarding Mrs Hope's IFE screen was black   Mrs Hope informed crew member Ivica and claimed it happened to her on her previous flight   IFE triggered and started working after the safety video was played   Half way through the fli,Systems (non
loose plastic floor cover       One of the long floor casing was loose and kept sliding out,Lounge
loose plastic floor cover       One of the long floor casing was loose and kept sliding out,Lounge
"Wet Carpet  FC suite  Suite 1A carpet was soaked wet, when we boarded the plane",Lounge
Lounge screen's new highlights flip too fast   I have noticed while being in the lounge that the news highlights showing on the big screen are way too fast to read   I have actually timed the display duration of each news highlight and it was 4 seconds   I believe that 4 seconds is a very short duration for a customer to manage to read the news headline plus then few lines of details underneath,Lounge
no WIFI was available throughout the flight,Systems (non
"Right hand side shelf box for Lounge is broken  the latch does no close, making it hard to close the box and place it away in stowage  sticker was placed from before, but no action has been taken",Lounge
"About 1 hour and 20 minutes after take off, '!EMER!' message popped up on the YC FWD galley AIP There were no other indications anywhere in the cabin and no indications in the flight deck either This incident only occurred once",Systems (non
"WATER BOILERS   Due to the water boilers dispensing light brown water in all galleys, teacoffee was not served in YC   The water was brewed several times in JC and FC to get clear water to serve tea and coffee",Galley
DEFECT IN WATER BOILERS   All the water boilers in all galleys dispensed very light brown water when brewing   The water would become clear and white about 3 times after brewing it,Galley
RE  UPPER DECK RHS LAVATORY   All the toilets on the right hand of upper deck flush was inoperative,Lavatory
RE  UPPER DECK RHS LAVATORY   All the toilets on the right hand of upper deck flush was inoperative,Lavatory
RE   CMT in the CWS inoperative   Engineer ex BKK had tried to fixed CMT on ground by resetting and issue was not solve,Systems (non
RE   CMT in the CWS inoperative   Engineer ex BKK had tried to fixed CMT on ground by resetting and issue was not solve,Systems (non
INTERNET FAULTY Internet kept cutting ONOFF during the flight No Connection obtained,Systems (non
RE: Feedback on new 77L 2 class configuration JC galley layout (38 seat configuration)  Feedback from the cabin crew indicated that the space and stowage compartments in the new FWD galley are much better and more convenient than the standard 2 class,Galley
RE: Feedback on new 2 class configuration 77L JC lay out and features (38 seats)  Since boarding it was evident how customers seemed wowed and impressed by seeing the new JC cabin lay out as well as the colours and quality of the seats  Feedback from several customers indicated that they were extremely satisfied with the seat features and the ambience of the cabin,Lounge
Trash compactor inop    Tash compactor was inoperative n today's flight  According to my experience and most of the galley operators' feedback Trash compactor on 40% of A380 flights does not operate normally As well defective trash compactor could tend to case injury often,Galley
Customer was not happy as she claimed the shower was not working properly  There were 3 other customer who used the same SPA B with not issue,Shower Spa
"Constant water leak observed in JC galley RHS ,which keeps dripping on Aft stairs   Source unknown ,these kinds of leaks had been observed on a lot of 380 Aircrafts   This leads to complete drenched aft stairs and becomes slippery",Galley
"Constant water leak observed in JC galley RHS ,which keeps dripping on Aft stairs   Source unknown ,these kinds of leaks had been observed on a lot of 380 Aircrafts   This leads to complete drenched aft stairs and becomes slippery",Galley
SEAT RECLINING BUTTONS Missing    The buttons to recline the seat for seat Nos 71F and 71K were missing from their seats,Systems (non
SEAT RECLINING BUTTONS Missing    The buttons to recline the seat for seat Nos 71F and 71K were missing from their seats,Systems (non
Customers who are working in a big international consulting firm said that the only part of the décor which is totally a lack of taste is the 2 flower pots which are situated on each side of the lounge in the aircraft   They claimed the composition of,Lounge
"Galley water leakage          In many flight, we had the same incident of galley water leakage to the cabin  We had a customer who stowed her bag under the seat in front of her, all her document get wet, including her passport, E Ticket for her transit flight  For a business respective side, the leakage give a bad impact on the customer & on our business",Galley
Carpet by the row 52 ABC and HJK was completely soaked with water when we boarded the aircraft   It did not dry until landing   Customers asked about the cause,Galley
No trash compactor provided in YC M2 galley   Aircraft dispatched without trash compactor in M2 galley and during cruise M4 trash compactor stopped working,Galley
Interactive map inoperative for the whole flight,Systems (non
"TOTAL SEAT POWER FAILURE DURING FLIGHT Approximately three hours into the flight, it was observed that there was a total seat power loss from row 7 to row 21 on the LHS None of the seat functions, IFE, lights, etc were functioning",Systems (non
"TOTAL SEAT POWER FAILURE DURING FLIGHT Approximately three hours into the flight, it was observed that there was a total seat power loss from row 7 to row 21 on the LHS None of the seat functions, IFE, lights, etc were functioning",Systems (non
"TOTAL SEAT POWER FAILURE DURING FLIGHT Approximately three hours into the flight, it was observed that there was a total seat power loss from row 7 to row 21 on the LHS None of the seat functions, IFE, lights, etc were functioning",Systems (non
"YC Seat Manual Operation Guide      There are many cases of A380 YC seats Recline Function inoperative, the seat sometimes can not be reclined or locked in reclined position   The Seat Manual Operation Guide is out dated and does not have the information for the new YC seat (seat bottom is sealed with protection cover) We are not able to solve the issue when no spare seat on board",Systems (non
No air show and wifi available   air show and wifi were not available anymore approximately half way trough the flight,Systems (non
Forms offered to customers during boarding and after take offMany customers refused to complete the forms21 Forms returned completed,Lounge
"Desert service feedback the way how desert orders are supposed to be taken is often not practical on today's flight some people only had main course, some finished early, some took longer this resulted in pax wanting desert at different timings, and it became unpractical for one crew to go with the mod and take orders for desert when only few pax were finished with their meals while others were just being served their main course it was easier to clear and take that pax desert order right away and serve it and let the other passengers finish eating for the sweethearts who should be served and cleared together it is not nice if one tray is not cleared and the other pax is already finishing hisher coffee",Lounge
The flight was closed however the Final Checked in figures had not downloaded completely on any of the KIS tablets  There was a lot of customers information missing due to this  Actual final load was 7 64 416 however flight final on the KIS was showing 6 50 360,Shower Spa
CUSTOMER WAS VERY ABRUPT AND RUDE DURING BOARDING AND THE MEAL SERVICE   Customer was unhappy because he was not served his cheese platter immediately after take off   Customer was unhappy because Customer 6B moved to 4K during boarding as requested be,Shower Spa
"Customer didn't get her choice of main course   Mrs Hepp didn't get her choice of meal, she stated that it shouldn't happens in JC to run out of meal choices Her husband Mr Hepp (9J) asked for white bread during Breakfast service, he stated that the one we are service its not continental as mention in the menu",Shower Spa
Seat INOP     After take off the customer informed the crew that her seat is not working as she tried to make her seat as bed not it was not working and was not moving from its position  There was no information highlighted to us about defected seat in JC  There was no concerns raised by the customer,Shower Spa
